FCCODE,NAME,TOWN,FTC,FVNO,FVDATE,DESCRIP,CREDIT,DEBIT,INVDATE,SHCODE
1002,PURCHASE A/C,,PI,0,06/06/2019,To Credit Purchases,0.00,39891.07,06/06/2019,T003
9980,VAT TAX A/C,,PI,0,06/06/2019,To Input  Tax on Cr.Purch,0.00,4752.59,06/06/2019,A099
1005,DISCOUNT A/C,,PI,0,06/06/2019,By Roun on Cr.Purch,0.66,0.00,06/06/2019,P035
1002,PURCHASE A/C,,PI,0,07/06/2019,To Credit Purchases,0.00,70212.74,07/06/2019,T003
9980,VAT TAX A/C,,PI,0,07/06/2019,To Input  Tax on Cr.Purch,0.00,8423.05,07/06/2019,A099
1005,DISCOUNT A/C,,PI,0,07/06/2019,To Roun on Cr.Purch,0.00,1.21,07/06/2019,P035
1002,PURCHASE A/C,,PI,0,08/06/2019,To Credit Purchases,0.00,3778.02,08/06/2019,T003
9980,VAT TAX A/C,,PI,0,08/06/2019,To Input  Tax on Cr.Purch,0.00,552.22,08/06/2019,A099
1005,DISCOUNT A/C,,PI,0,08/06/2019,By Roun on Cr.Purch,0.24,0.00,08/06/2019,P035
1002,PURCHASE A/C,,PI,0,10/06/2019,To Credit Purchases,0.00,39176.44,10/06/2019,T003
9980,VAT TAX A/C,,PI,0,10/06/2019,To Input  Tax on Cr.Purch,0.00,4701.17,10/06/2019,A099
1005,DISCOUNT A/C,,PI,0,10/06/2019,By Roun on Cr.Purch,0.61,0.00,10/06/2019,P035
1002,PURCHASE A/C,,PI,0,11/06/2019,To Credit Purchases,0.00,279.37,11/06/2019,T003
9980,VAT TAX A/C,,PI,0,11/06/2019,To Input  Tax on Cr.Purch,0.00,33.52,11/06/2019,A099
1005,DISCOUNT A/C,,PI,0,11/06/2019,To Roun on Cr.Purch,0.00,0.11,11/06/2019,P035
1002,PURCHASE A/C,,PI,0,12/06/2019,To Credit Purchases,0.00,61449.19,12/06/2019,T003
9980,VAT TAX A/C,,PI,0,12/06/2019,To Input  Tax on Cr.Purch,0.00,7338.33,12/06/2019,A099
1005,DISCOUNT A/C,,PI,0,12/06/2019,To Roun on Cr.Purch,0.00,0.48,12/06/2019,P035
1002,PURCHASE A/C,,PI,0,14/06/2019,To Credit Purchases,0.00,2534.00,14/06/2019,T003
9980,VAT TAX A/C,,PI,0,14/06/2019,To Input  Tax on Cr.Purch,0.00,304.08,14/06/2019,A099
1005,DISCOUNT A/C,,PI,0,14/06/2019,By Roun on Cr.Purch,0.08,0.00,14/06/2019,P035
1002,PURCHASE A/C,,PI,0,15/06/2019,To Credit Purchases,0.00,22086.37,15/06/2019,T003
9980,VAT TAX A/C,,PI,0,15/06/2019,To Input  Tax on Cr.Purch,0.00,2796.90,15/06/2019,A099
1005,DISCOUNT A/C,,PI,0,15/06/2019,To Roun on Cr.Purch,0.00,0.73,15/06/2019,P035
1002,PURCHASE A/C,,PI,0,17/06/2019,To Credit Purchases,0.00,68393.59,17/06/2019,T003
9980,VAT TAX A/C,,PI,0,17/06/2019,To Input  Tax on Cr.Purch,0.00,8039.79,17/06/2019,A099
1005,DISCOUNT A/C,,PI,0,17/06/2019,By Roun on Cr.Purch,0.38,0.00,17/06/2019,P035
1002,PURCHASE A/C,,PI,0,18/06/2019,To Credit Purchases,0.00,16814.31,18/06/2019,T003
9980,VAT TAX A/C,,PI,0,18/06/2019,To Input  Tax on Cr.Purch,0.00,2017.72,18/06/2019,A099
1005,DISCOUNT A/C,,PI,0,18/06/2019,By Roun on Cr.Purch,1.03,0.00,18/06/2019,P035
1002,PURCHASE A/C,,PI,0,19/06/2019,To Credit Purchases,0.00,73284.73,19/06/2019,T003
9980,VAT TAX A/C,,PI,0,19/06/2019,To Input  Tax on Cr.Purch,0.00,8868.26,19/06/2019,A099
1005,DISCOUNT A/C,,PI,0,19/06/2019,To Roun on Cr.Purch,0.00,2.01,19/06/2019,P035
1002,PURCHASE A/C,,PI,0,20/06/2019,To Credit Purchases,0.00,8924.76,20/06/2019,T003
9980,VAT TAX A/C,,PI,0,20/06/2019,To Input  Tax on Cr.Purch,0.00,1070.97,20/06/2019,A099
1005,DISCOUNT A/C,,PI,0,20/06/2019,To Roun on Cr.Purch,0.00,0.27,20/06/2019,P035
1002,PURCHASE A/C,,PI,0,21/06/2019,To Credit Purchases,0.00,28411.28,21/06/2019,T003
9980,VAT TAX A/C,,PI,0,21/06/2019,To Input  Tax on Cr.Purch,0.00,3413.99,21/06/2019,A099
1005,DISCOUNT A/C,,PI,0,21/06/2019,By Roun on Cr.Purch,0.27,0.00,21/06/2019,P035
1002,PURCHASE A/C,,PI,0,24/06/2019,To Credit Purchases,0.00,64535.63,24/06/2019,T003
9980,VAT TAX A/C,,PI,0,24/06/2019,To Input  Tax on Cr.Purch,0.00,7744.27,24/06/2019,A099
1005,DISCOUNT A/C,,PI,0,24/06/2019,To Roun on Cr.Purch,0.00,0.10,24/06/2019,P035
1002,PURCHASE A/C,,PI,0,25/06/2019,To Credit Purchases,0.00,22106.13,25/06/2019,T003
9980,VAT TAX A/C,,PI,0,25/06/2019,To Input  Tax on Cr.Purch,0.00,2652.73,25/06/2019,A099
1005,DISCOUNT A/C,,PI,0,25/06/2019,By Roun on Cr.Purch,0.86,0.00,25/06/2019,P035
1002,PURCHASE A/C,,PI,0,26/06/2019,To Credit Purchases,0.00,35382.84,26/06/2019,T003
9980,VAT TAX A/C,,PI,0,26/06/2019,To Input  Tax on Cr.Purch,0.00,4293.41,26/06/2019,A099
1005,DISCOUNT A/C,,PI,0,26/06/2019,To Roun on Cr.Purch,0.00,0.75,26/06/2019,P035
1002,PURCHASE A/C,,PI,0,28/06/2019,To Credit Purchases,0.00,1650.00,28/06/2019,T003
9980,VAT TAX A/C,,PI,0,28/06/2019,To Input  Tax on Cr.Purch,0.00,198.00,28/06/2019,A099
1002,PURCHASE A/C,,PI,0,29/06/2019,To Credit Purchases,0.00,94733.78,29/06/2019,T003
9980,VAT TAX A/C,,PI,0,29/06/2019,To Input  Tax on Cr.Purch,0.00,11922.26,29/06/2019,A099
1005,DISCOUNT A/C,,PI,0,29/06/2019,To Roun on Cr.Purch,0.00,0.96,29/06/2019,P035
1002,PURCHASE A/C,,PI,0,30/06/2019,To Credit Purchases,0.00,55389.39,30/06/2019,T003
9980,VAT TAX A/C,,PI,0,30/06/2019,To Input  Tax on Cr.Purch,0.00,6362.38,30/06/2019,A099
1005,DISCOUNT A/C,,PI,0,30/06/2019,To Roun on Cr.Purch,0.00,0.23,30/06/2019,P035
1002,PURCHASE A/C,,PI,0,01/07/2019,To Credit Purchases,0.00,3493.83,01/07/2019,T003
9980,VAT TAX A/C,,PI,0,01/07/2019,To Input  Tax on Cr.Purch,0.00,419.26,01/07/2019,A099
1005,DISCOUNT A/C,,PI,0,01/07/2019,By Roun on Cr.Purch,0.09,0.00,01/07/2019,P035
1002,PURCHASE A/C,,PI,0,02/07/2019,To Credit Purchases,0.00,6680.75,02/07/2019,T003
9980,VAT TAX A/C,,PI,0,02/07/2019,To Input  Tax on Cr.Purch,0.00,847.09,02/07/2019,A099
1005,DISCOUNT A/C,,PI,0,02/07/2019,To Roun on Cr.Purch,0.00,0.16,02/07/2019,P035
1002,PURCHASE A/C,,PI,0,03/07/2019,To Credit Purchases,0.00,24860.92,03/07/2019,T003
9980,VAT TAX A/C,,PI,0,03/07/2019,To Input  Tax on Cr.Purch,0.00,2682.53,03/07/2019,A099
1005,DISCOUNT A/C,,PI,0,03/07/2019,To Roun on Cr.Purch,0.00,0.55,03/07/2019,P035
1002,PURCHASE A/C,,PI,0,04/07/2019,To Credit Purchases,0.00,102682.57,04/07/2019,T003
9980,VAT TAX A/C,,PI,0,04/07/2019,To Input  Tax on Cr.Purch,0.00,11987.77,04/07/2019,A099
1005,DISCOUNT A/C,,PI,0,04/07/2019,To Roun on Cr.Purch,0.00,0.66,04/07/2019,P035
1002,PURCHASE A/C,,PI,0,05/07/2019,To Credit Purchases,0.00,33094.34,05/07/2019,T003
9980,VAT TAX A/C,,PI,0,05/07/2019,To Input  Tax on Cr.Purch,0.00,4145.65,05/07/2019,A099
1005,DISCOUNT A/C,,PI,0,05/07/2019,To Roun on Cr.Purch,0.00,0.01,05/07/2019,P035
1002,PURCHASE A/C,,PI,0,06/07/2019,To Credit Purchases,0.00,9641.70,06/07/2019,T003
9980,VAT TAX A/C,,PI,0,06/07/2019,To Input  Tax on Cr.Purch,0.00,1136.74,06/07/2019,A099
1005,DISCOUNT A/C,,PI,0,06/07/2019,To Roun on Cr.Purch,0.00,0.56,06/07/2019,P035
1002,PURCHASE A/C,,PI,0,08/07/2019,To Credit Purchases,0.00,29062.54,08/07/2019,T003
9980,VAT TAX A/C,,PI,0,08/07/2019,To Input  Tax on Cr.Purch,0.00,3215.41,08/07/2019,A099
1005,DISCOUNT A/C,,PI,0,08/07/2019,To Roun on Cr.Purch,0.00,0.05,08/07/2019,P035
1002,PURCHASE A/C,,PI,0,09/07/2019,To Credit Purchases,0.00,33910.71,09/07/2019,T003
9980,VAT TAX A/C,,PI,0,09/07/2019,To Input  Tax on Cr.Purch,0.00,4096.67,09/07/2019,A099
1005,DISCOUNT A/C,,PI,0,09/07/2019,To Roun on Cr.Purch,0.00,0.62,09/07/2019,P035
1002,PURCHASE A/C,,PI,0,10/07/2019,To Credit Purchases,0.00,40998.99,10/07/2019,T003
9980,VAT TAX A/C,,PI,0,10/07/2019,To Input  Tax on Cr.Purch,0.00,4983.51,10/07/2019,A099
1005,DISCOUNT A/C,,PI,0,10/07/2019,To Roun on Cr.Purch,0.00,0.50,10/07/2019,P035
1002,PURCHASE A/C,,PI,0,12/07/2019,To Credit Purchases,0.00,48994.97,12/07/2019,T003
9980,VAT TAX A/C,,PI,0,12/07/2019,To Input  Tax on Cr.Purch,0.00,5996.56,12/07/2019,A099
1005,DISCOUNT A/C,,PI,0,12/07/2019,To Roun on Cr.Purch,0.00,0.47,12/07/2019,P035
1002,PURCHASE A/C,,PI,0,13/07/2019,To Credit Purchases,0.00,73300.20,13/07/2019,T003
9980,VAT TAX A/C,,PI,0,13/07/2019,To Input  Tax on Cr.Purch,0.00,8827.13,13/07/2019,A099
1005,DISCOUNT A/C,,PI,0,13/07/2019,By Roun on Cr.Purch,0.33,0.00,13/07/2019,P035
1002,PURCHASE A/C,,PI,0,15/07/2019,To Credit Purchases,0.00,74684.04,15/07/2019,T003
9980,VAT TAX A/C,,PI,0,15/07/2019,To Input  Tax on Cr.Purch,0.00,8912.16,15/07/2019,A099
1005,DISCOUNT A/C,,PI,0,15/07/2019,By Roun on Cr.Purch,0.20,0.00,15/07/2019,P035
1002,PURCHASE A/C,,PI,0,16/07/2019,To Credit Purchases,0.00,36964.34,16/07/2019,T003
9980,VAT TAX A/C,,PI,0,16/07/2019,To Input  Tax on Cr.Purch,0.00,4263.36,16/07/2019,A099
1005,DISCOUNT A/C,,PI,0,16/07/2019,By Roun on Cr.Purch,0.70,0.00,16/07/2019,P035
1002,PURCHASE A/C,,PI,0,17/07/2019,To Credit Purchases,0.00,8143.27,17/07/2019,T003
9980,VAT TAX A/C,,PI,0,17/07/2019,To Input  Tax on Cr.Purch,0.00,819.33,17/07/2019,A099
1005,DISCOUNT A/C,,PI,0,17/07/2019,To Roun on Cr.Purch,0.00,0.40,17/07/2019,P035
1002,PURCHASE A/C,,PI,0,18/07/2019,To Credit Purchases,0.00,5604.80,18/07/2019,T003
9980,VAT TAX A/C,,PI,0,18/07/2019,To Input  Tax on Cr.Purch,0.00,706.44,18/07/2019,A099
1005,DISCOUNT A/C,,PI,0,18/07/2019,To Roun on Cr.Purch,0.00,0.76,18/07/2019,P035
1002,PURCHASE A/C,,PI,0,19/07/2019,To Credit Purchases,0.00,56328.43,19/07/2019,T003
9980,VAT TAX A/C,,PI,0,19/07/2019,To Input  Tax on Cr.Purch,0.00,6680.85,19/07/2019,A099
1005,DISCOUNT A/C,,PI,0,19/07/2019,By Roun on Cr.Purch,1.28,0.00,19/07/2019,P035
1002,PURCHASE A/C,,PI,0,20/07/2019,To Credit Purchases,0.00,9544.91,20/07/2019,T003
9980,VAT TAX A/C,,PI,0,20/07/2019,To Input  Tax on Cr.Purch,0.00,1125.13,20/07/2019,A099
1005,DISCOUNT A/C,,PI,0,20/07/2019,To Roun on Cr.Purch,0.00,0.96,20/07/2019,P035
1002,PURCHASE A/C,,PI,0,22/07/2019,To Credit Purchases,0.00,16748.75,22/07/2019,T003
9980,VAT TAX A/C,,PI,0,22/07/2019,To Input  Tax on Cr.Purch,0.00,2009.85,22/07/2019,A099
1005,DISCOUNT A/C,,PI,0,22/07/2019,To Roun on Cr.Purch,0.00,0.40,22/07/2019,P035
1002,PURCHASE A/C,,PI,0,23/07/2019,To Credit Purchases,0.00,41120.52,23/07/2019,T003
9980,VAT TAX A/C,,PI,0,23/07/2019,To Input  Tax on Cr.Purch,0.00,5000.54,23/07/2019,A099
1005,DISCOUNT A/C,,PI,0,23/07/2019,By Roun on Cr.Purch,0.06,0.00,23/07/2019,P035
1002,PURCHASE A/C,,PI,0,24/07/2019,To Credit Purchases,0.00,55364.49,24/07/2019,T003
9980,VAT TAX A/C,,PI,0,24/07/2019,To Input  Tax on Cr.Purch,0.00,6806.86,24/07/2019,A099
1005,DISCOUNT A/C,,PI,0,24/07/2019,By Roun on Cr.Purch,0.35,0.00,24/07/2019,P035
1002,PURCHASE A/C,,PI,0,25/07/2019,To Credit Purchases,0.00,25717.41,25/07/2019,T003
9980,VAT TAX A/C,,PI,0,25/07/2019,To Input  Tax on Cr.Purch,0.00,3100.89,25/07/2019,A099
1005,DISCOUNT A/C,,PI,0,25/07/2019,By Roun on Cr.Purch,0.30,0.00,25/07/2019,P035
1002,PURCHASE A/C,,PI,0,26/07/2019,To Credit Purchases,0.00,53795.63,26/07/2019,T003
9980,VAT TAX A/C,,PI,0,26/07/2019,To Input  Tax on Cr.Purch,0.00,6614.21,26/07/2019,A099
1005,DISCOUNT A/C,,PI,0,26/07/2019,To Roun on Cr.Purch,0.00,0.16,26/07/2019,P035
1002,PURCHASE A/C,,PI,0,27/07/2019,To Credit Purchases,0.00,24034.57,27/07/2019,T003
9980,VAT TAX A/C,,PI,0,27/07/2019,To Input  Tax on Cr.Purch,0.00,2759.07,27/07/2019,A099
1005,DISCOUNT A/C,,PI,0,27/07/2019,To Roun on Cr.Purch,0.00,0.36,27/07/2019,P035
1002,PURCHASE A/C,,PI,0,29/07/2019,To Credit Purchases,0.00,54185.21,29/07/2019,T003
9980,VAT TAX A/C,,PI,0,29/07/2019,To Input  Tax on Cr.Purch,0.00,6259.72,29/07/2019,A099
1005,DISCOUNT A/C,,PI,0,29/07/2019,To Roun on Cr.Purch,0.00,1.07,29/07/2019,P035
1002,PURCHASE A/C,,PI,0,30/07/2019,To Credit Purchases,0.00,48320.92,30/07/2019,T003
9980,VAT TAX A/C,,PI,0,30/07/2019,To Input  Tax on Cr.Purch,0.00,5429.60,30/07/2019,A099
1005,DISCOUNT A/C,,PI,0,30/07/2019,By Roun on Cr.Purch,0.52,0.00,30/07/2019,P035
1002,PURCHASE A/C,,PI,0,03/08/2019,To Credit Purchases,0.00,31642.91,03/08/2019,T003
9980,VAT TAX A/C,,PI,0,03/08/2019,To Input  Tax on Cr.Purch,0.00,3559.16,03/08/2019,A099
1005,DISCOUNT A/C,,PI,0,03/08/2019,By Roun on Cr.Purch,0.07,0.00,03/08/2019,P035
1002,PURCHASE A/C,,PI,0,05/08/2019,To Credit Purchases,0.00,119156.34,05/08/2019,T003
9980,VAT TAX A/C,,PI,0,05/08/2019,To Input  Tax on Cr.Purch,0.00,14090.32,05/08/2019,A099
1005,DISCOUNT A/C,,PI,0,05/08/2019,To Roun on Cr.Purch,0.00,3.34,05/08/2019,P035
1002,PURCHASE A/C,,PI,0,06/08/2019,To Credit Purchases,0.00,25513.00,06/08/2019,T003
9980,VAT TAX A/C,,PI,0,06/08/2019,To Input  Tax on Cr.Purch,0.00,3231.70,06/08/2019,A099
1005,DISCOUNT A/C,,PI,0,06/08/2019,To Roun on Cr.Purch,0.00,0.30,06/08/2019,P035
1002,PURCHASE A/C,,PI,0,07/08/2019,To Credit Purchases,0.00,43178.97,07/08/2019,T003
9980,VAT TAX A/C,,PI,0,07/08/2019,To Input  Tax on Cr.Purch,0.00,4798.37,07/08/2019,A099
1005,DISCOUNT A/C,,PI,0,07/08/2019,By Roun on Cr.Purch,0.34,0.00,07/08/2019,P035
1002,PURCHASE A/C,,PI,0,08/08/2019,To Credit Purchases,0.00,44193.65,08/08/2019,T003
9980,VAT TAX A/C,,PI,0,08/08/2019,To Input  Tax on Cr.Purch,0.00,5357.45,08/08/2019,A099
1005,DISCOUNT A/C,,PI,0,08/08/2019,By Roun on Cr.Purch,0.10,0.00,08/08/2019,P035
1002,PURCHASE A/C,,PI,0,10/08/2019,To Credit Purchases,0.00,46438.39,10/08/2019,T003
9980,VAT TAX A/C,,PI,0,10/08/2019,To Input  Tax on Cr.Purch,0.00,5499.72,10/08/2019,A099
1005,DISCOUNT A/C,,PI,0,10/08/2019,By Roun on Cr.Purch,0.11,0.00,10/08/2019,P035
1002,PURCHASE A/C,,PI,0,12/08/2019,To Credit Purchases,0.00,27565.13,12/08/2019,T003
9980,VAT TAX A/C,,PI,0,12/08/2019,To Input  Tax on Cr.Purch,0.00,3468.94,12/08/2019,A099
1005,DISCOUNT A/C,,PI,0,12/08/2019,By Roun on Cr.Purch,1.07,0.00,12/08/2019,P035
1002,PURCHASE A/C,,PI,0,13/08/2019,To Credit Purchases,0.00,56179.82,13/08/2019,T003
9980,VAT TAX A/C,,PI,0,13/08/2019,To Input  Tax on Cr.Purch,0.00,6830.33,13/08/2019,A099
1005,DISCOUNT A/C,,PI,0,13/08/2019,To Roun on Cr.Purch,0.00,0.85,13/08/2019,P035
1002,PURCHASE A/C,,PI,0,14/08/2019,To Credit Purchases,0.00,22155.45,14/08/2019,T003
9980,VAT TAX A/C,,PI,0,14/08/2019,To Input  Tax on Cr.Purch,0.00,2362.18,14/08/2019,A099
1005,DISCOUNT A/C,,PI,0,14/08/2019,To Roun on Cr.Purch,0.00,0.37,14/08/2019,P035
1002,PURCHASE A/C,,PI,0,17/08/2019,To Credit Purchases,0.00,54429.25,17/08/2019,T003
9980,VAT TAX A/C,,PI,0,17/08/2019,To Input  Tax on Cr.Purch,0.00,6733.50,17/08/2019,A099
1005,DISCOUNT A/C,,PI,0,17/08/2019,To Roun on Cr.Purch,0.00,0.25,17/08/2019,P035
1002,PURCHASE A/C,,PI,0,19/08/2019,To Credit Purchases,0.00,8171.62,19/08/2019,T003
9980,VAT TAX A/C,,PI,0,19/08/2019,To Input  Tax on Cr.Purch,0.00,980.59,19/08/2019,A099
1005,DISCOUNT A/C,,PI,0,19/08/2019,By Roun on Cr.Purch,0.21,0.00,19/08/2019,P035
1002,PURCHASE A/C,,PI,0,20/08/2019,To Credit Purchases,0.00,12172.87,20/08/2019,T003
9980,VAT TAX A/C,,PI,0,20/08/2019,To Input  Tax on Cr.Purch,0.00,1483.27,20/08/2019,A099
1005,DISCOUNT A/C,,PI,0,20/08/2019,To Roun on Cr.Purch,0.00,0.86,20/08/2019,P035
1002,PURCHASE A/C,,PI,0,21/08/2019,To Credit Purchases,0.00,7243.87,21/08/2019,T003
9980,VAT TAX A/C,,PI,0,21/08/2019,To Input  Tax on Cr.Purch,0.00,869.27,21/08/2019,A099
1005,DISCOUNT A/C,,PI,0,21/08/2019,To Roun on Cr.Purch,0.00,0.86,21/08/2019,P035
1002,PURCHASE A/C,,PI,0,22/08/2019,To Credit Purchases,0.00,28518.73,22/08/2019,T003
9980,VAT TAX A/C,,PI,0,22/08/2019,To Input  Tax on Cr.Purch,0.00,3329.42,22/08/2019,A099
1005,DISCOUNT A/C,,PI,0,22/08/2019,To Roun on Cr.Purch,0.00,0.85,22/08/2019,P035
1002,PURCHASE A/C,,PI,0,23/08/2019,To Credit Purchases,0.00,3899.63,23/08/2019,T003
9980,VAT TAX A/C,,PI,0,23/08/2019,To Input  Tax on Cr.Purch,0.00,467.96,23/08/2019,A099
1005,DISCOUNT A/C,,PI,0,23/08/2019,To Roun on Cr.Purch,0.00,0.41,23/08/2019,P035
1002,PURCHASE A/C,,PI,0,24/08/2019,To Credit Purchases,0.00,41788.58,24/08/2019,T003
9980,VAT TAX A/C,,PI,0,24/08/2019,To Input  Tax on Cr.Purch,0.00,5022.86,24/08/2019,A099
1005,DISCOUNT A/C,,PI,0,24/08/2019,To Roun on Cr.Purch,0.00,0.56,24/08/2019,P035
1002,PURCHASE A/C,,PI,0,28/08/2019,To Credit Purchases,0.00,23513.04,28/08/2019,T003
9980,VAT TAX A/C,,PI,0,28/08/2019,To Input  Tax on Cr.Purch,0.00,2756.73,28/08/2019,A099
1005,DISCOUNT A/C,,PI,0,28/08/2019,By Roun on Cr.Purch,0.77,0.00,28/08/2019,P035
1002,PURCHASE A/C,,PI,0,29/08/2019,To Credit Purchases,0.00,109576.83,29/08/2019,T003
9980,VAT TAX A/C,,PI,0,29/08/2019,To Input  Tax on Cr.Purch,0.00,12862.00,29/08/2019,A099
1005,DISCOUNT A/C,,PI,0,29/08/2019,To Roun on Cr.Purch,0.00,0.17,29/08/2019,P035
1002,PURCHASE A/C,,PI,0,30/08/2019,To Credit Purchases,0.00,28512.52,30/08/2019,T003
9980,VAT TAX A/C,,PI,0,30/08/2019,To Input  Tax on Cr.Purch,0.00,3558.97,30/08/2019,A099
1005,DISCOUNT A/C,,PI,0,30/08/2019,By Roun on Cr.Purch,0.49,0.00,30/08/2019,P035
1002,PURCHASE A/C,,PI,0,31/08/2019,To Credit Purchases,0.00,99873.18,31/08/2019,T003
9980,VAT TAX A/C,,PI,0,31/08/2019,To Input  Tax on Cr.Purch,0.00,12111.34,31/08/2019,A099
1005,DISCOUNT A/C,,PI,0,31/08/2019,To Roun on Cr.Purch,0.00,1.48,31/08/2019,P035
1002,PURCHASE A/C,,PI,0,03/09/2019,To Credit Purchases,0.00,4139.35,03/09/2019,T003
9980,VAT TAX A/C,,PI,0,03/09/2019,To Input  Tax on Cr.Purch,0.00,496.72,03/09/2019,A099
1005,DISCOUNT A/C,,PI,0,03/09/2019,By Roun on Cr.Purch,0.07,0.00,03/09/2019,P035
1002,PURCHASE A/C,,PI,0,04/09/2019,To Credit Purchases,0.00,8169.69,04/09/2019,T003
9980,VAT TAX A/C,,PI,0,04/09/2019,To Input  Tax on Cr.Purch,0.00,980.36,04/09/2019,A099
1005,DISCOUNT A/C,,PI,0,04/09/2019,By Roun on Cr.Purch,0.05,0.00,04/09/2019,P035
1002,PURCHASE A/C,,PI,0,05/09/2019,To Credit Purchases,0.00,32999.86,05/09/2019,T003
9980,VAT TAX A/C,,PI,0,05/09/2019,To Input  Tax on Cr.Purch,0.00,3782.72,05/09/2019,A099
1005,DISCOUNT A/C,,PI,0,05/09/2019,To Roun on Cr.Purch,0.00,0.42,05/09/2019,P035
1002,PURCHASE A/C,,PI,0,06/09/2019,To Credit Purchases,0.00,42459.71,06/09/2019,T003
9980,VAT TAX A/C,,PI,0,06/09/2019,To Input  Tax on Cr.Purch,0.00,5203.38,06/09/2019,A099
1005,DISCOUNT A/C,,PI,0,06/09/2019,To Roun on Cr.Purch,0.00,0.91,06/09/2019,P035
1002,PURCHASE A/C,,PI,0,07/09/2019,To Credit Purchases,0.00,9675.99,07/09/2019,T003
9980,VAT TAX A/C,,PI,0,07/09/2019,To Input  Tax on Cr.Purch,0.00,1216.48,07/09/2019,A099
1005,DISCOUNT A/C,,PI,0,07/09/2019,By Roun on Cr.Purch,0.47,0.00,07/09/2019,P035
1002,PURCHASE A/C,,PI,0,09/09/2019,To Credit Purchases,0.00,56360.40,09/09/2019,T003
9980,VAT TAX A/C,,PI,0,09/09/2019,To Input  Tax on Cr.Purch,0.00,6663.75,09/09/2019,A099
1005,DISCOUNT A/C,,PI,0,09/09/2019,By Roun on Cr.Purch,0.15,0.00,09/09/2019,P035
1002,PURCHASE A/C,,PI,0,10/09/2019,To Credit Purchases,0.00,70247.38,10/09/2019,T003
9980,VAT TAX A/C,,PI,0,10/09/2019,To Input  Tax on Cr.Purch,0.00,8444.87,10/09/2019,A099
1005,DISCOUNT A/C,,PI,0,10/09/2019,To Roun on Cr.Purch,0.00,1.75,10/09/2019,P035
1002,PURCHASE A/C,,PI,0,11/09/2019,To Credit Purchases,0.00,16762.36,11/09/2019,T003
9980,VAT TAX A/C,,PI,0,11/09/2019,To Input  Tax on Cr.Purch,0.00,2011.49,11/09/2019,A099
1005,DISCOUNT A/C,,PI,0,11/09/2019,To Roun on Cr.Purch,0.00,0.15,11/09/2019,P035
1002,PURCHASE A/C,,PI,0,14/09/2019,To Credit Purchases,0.00,115521.84,14/09/2019,T003
9980,VAT TAX A/C,,PI,0,14/09/2019,To Input  Tax on Cr.Purch,0.00,13858.80,14/09/2019,A099
1005,DISCOUNT A/C,,PI,0,14/09/2019,By Roun on Cr.Purch,1.64,0.00,14/09/2019,P035
1002,PURCHASE A/C,,PI,0,16/09/2019,To Credit Purchases,0.00,26065.47,16/09/2019,T003
9980,VAT TAX A/C,,PI,0,16/09/2019,To Input  Tax on Cr.Purch,0.00,3138.80,16/09/2019,A099
1005,DISCOUNT A/C,,PI,0,16/09/2019,To Roun on Cr.Purch,0.00,2.73,16/09/2019,P035
1002,PURCHASE A/C,,PI,0,17/09/2019,To Credit Purchases,0.00,18199.11,17/09/2019,T003
9980,VAT TAX A/C,,PI,0,17/09/2019,To Input  Tax on Cr.Purch,0.00,1937.06,17/09/2019,A099
1005,DISCOUNT A/C,,PI,0,17/09/2019,By Roun on Cr.Purch,0.17,0.00,17/09/2019,P035
1002,PURCHASE A/C,,PI,0,18/09/2019,To Credit Purchases,0.00,1907.46,18/09/2019,T003
9980,VAT TAX A/C,,PI,0,18/09/2019,To Input  Tax on Cr.Purch,0.00,228.90,18/09/2019,A099
1005,DISCOUNT A/C,,PI,0,18/09/2019,By Roun on Cr.Purch,0.36,0.00,18/09/2019,P035
1002,PURCHASE A/C,,PI,0,19/09/2019,To Credit Purchases,0.00,9038.70,19/09/2019,T003
9980,VAT TAX A/C,,PI,0,19/09/2019,To Input  Tax on Cr.Purch,0.00,1181.30,19/09/2019,A099
1002,PURCHASE A/C,,PI,0,20/09/2019,To Credit Purchases,0.00,26281.23,20/09/2019,T003
9980,VAT TAX A/C,,PI,0,20/09/2019,To Input  Tax on Cr.Purch,0.00,3083.08,20/09/2019,A099
1005,DISCOUNT A/C,,PI,0,20/09/2019,By Roun on Cr.Purch,0.31,0.00,20/09/2019,P035
1002,PURCHASE A/C,,PI,0,27/11/2019,To Credit Purchases,0.00,53653.16,27/11/2019,T003
9980,VAT TAX A/C,,PI,0,27/11/2019,To Input  Tax on Cr.Purch,0.00,6329.08,27/11/2019,A099
1005,DISCOUNT A/C,,PI,0,27/11/2019,By Roun on Cr.Purch,0.24,0.00,27/11/2019,P035
1002,PURCHASE A/C,,PI,0,28/11/2019,To Credit Purchases,0.00,65926.68,28/11/2019,T003
9980,VAT TAX A/C,,PI,0,28/11/2019,To Input  Tax on Cr.Purch,0.00,8157.23,28/11/2019,A099
1005,DISCOUNT A/C,,PI,0,28/11/2019,To Roun on Cr.Purch,0.00,0.09,28/11/2019,P035
1002,PURCHASE A/C,,PI,0,29/11/2019,To Credit Purchases,0.00,44728.41,29/11/2019,T003
9980,VAT TAX A/C,,PI,0,29/11/2019,To Input  Tax on Cr.Purch,0.00,5467.42,29/11/2019,A099
1005,DISCOUNT A/C,,PI,0,29/11/2019,To Roun on Cr.Purch,0.00,0.17,29/11/2019,P035
1002,PURCHASE A/C,,PI,0,30/11/2019,To Credit Purchases,0.00,99500.44,30/11/2019,T003
